tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2016-540,Wimbledon,Grass,,G,20160627,197,103917,,,Nicolas Mahut,R,190,FRA,34.43,105732,,,Pierre Hugues Herbert,R,188,FRA,25.28,7-6(5) 6-4 3-6 6-3,5,R32,137,8,2,111,74,56,25,20,3,5,9,9,131,79,55,27,20,2,5,51,919,81,691
2016-540,Wimbledon,Grass,,G,20160627,198,105676,11,,David Goffin,R,163,BEL,25.56,104797,,,Denis Istomin,R,188,UZB,29.80,6-4 6-3 2-6 6-1,5,R32,132,7,6,109,64,45,25,17,6,9,10,1,114,72,44,20,17,7,13,11,2780,116,531
2016-540,Wimbledon,Grass,,G,20160627,199,105683,6,,Milos Raonic,R,196,CAN,25.50,106058,27,,Jack Sock,R,185,USA,23.76,7-6(2) 6-4 7-6(1),5,R32,135,27,3,102,75,65,15,17,3,3,9,6,113,66,49,24,17,8,9,7,3175,26,1415
2016-540,Wimbledon,Grass,,G,20160627,200,103819,3,,Roger Federer,R,185,SUI,34.89,105554,,,Daniel Evans,R,175,GBR,26.10,6-4 6-2 6-2,5,R32,86,11,0,67,45,40,11,13,1,2,0,8,94,54,26,21,13,9,15,3,6425,91,648
2016-540,Wimbledon,Grass,,G,20160627,201,105449,,,Steve Johnson,R,188,USA,26.51,105777,,,Grigor Dimitrov,R,188,BUL,25.12,6-7(6) 7-6(3) 6-4 6-2,5,R32,173,11,4,154,95,72,28,21,11,14,8,4,136,87,64,20,21,10,16,29,1385,37,1150
2016-540,Wimbledon,Grass,,G,20160627,202,105227,9,,Marin Cilic,R,198,CRO,27.75,105041,,,Lukas Lacko,R,185,SVK,28.65,6-3 6-3 6-4,5,R32,109,19,2,68,44,43,12,14,0,1,2,3,110,68,42,19,14,16,21,13,2695,123,501
2016-540,Wimbledon,Grass,,G,20160627,203,105453,5,,Kei Nishikori,R,178,JPN,26.49,105723,,,Andrey Kuznetsov,R,185,RUS,25.34,7-5 6-3 7-5,5,R32,117,4,4,95,64,46,20,17,2,4,8,6,103,67,46,15,16,5,10,6,4155,42,1013
2016-540,Wimbledon,Grass,,G,20160627,204,106210,,,Jiri Vesely,L,,CZE,22.97,105311,31,,Joao Sousa,R,185,POR,27.24,6-2 6-2 7-5,5,R32,93,12,1,71,46,38,20,14,1,1,2,1,74,50,35,9,14,3,8,64,780,31,1275
2016-540,Wimbledon,Grass,,G,20160627,205,104607,10,,Tomas Berdych,R,196,CZE,30.78,100644,24,,Alexander Zverev,R,198,GER,19.19,6-3 6-4 4-6 6-1,5,R32,159,13,2,99,63,48,21,18,4,6,8,7,134,86,53,20,18,4,10,9,2950,28,1385
2016-540,Wimbledon,Grass,,G,20160627,206,106071,19,,Bernard Tomic,R,193,AUS,23.68,105138,14,,Roberto Bautista Agut,R,183,ESP,28.20,6-2 6-4 6-4,5,R32,107,9,1,94,59,44,21,14,5,5,5,2,95,61,33,21,14,4,8,19,1760,15,2150
2016-540,Wimbledon,Grass,,G,20160627,207,106298,32,,Lucas Pouille,R,185,FRA,22.34,105223,,,Juan Martin Del Potro,R,198,ARG,27.76,6-7(4) 7-6(6) 7-5 6-1,5,R32,167,18,2,146,85,68,35,22,10,12,7,1,125,81,56,28,21,2,7,30,1311,165,320
2016-540,Wimbledon,Grass,,G,20160627,208,104755,7,,Richard Gasquet,R,185,FRA,30.03,105077,,,Albert Ramos,L,188,ESP,28.44,2-6 7-6(5) 6-2 6-3,5,R32,156,6,3,121,82,64,18,19,3,5,7,3,120,78,51,28,18,4,8,10,2905,36,1165
2016-540,Wimbledon,Grass,,G,20160627,209,104542,12,,Jo Wilfried Tsonga,R,188,FRA,31.20,104545,18,,John Isner,R,206,USA,31.17,6-7(3) 3-6 7-6(5) 6-2 19-17,5,R32,264,21,4,197,144,129,32,39,3,4,38,7,228,168,136,31,38,3,6,12,2725,17,2055
2016-540,Wimbledon,Grass,,G,20160627,210,106401,15,,Nick Kyrgios,R,193,AUS,21.17,103852,22,,Feliciano Lopez,L,188,ESP,34.77,6-3 6-7(2) 6-3 6-4,5,R32,161,27,3,136,98,69,22,20,4,6,11,6,128,68,48,32,20,7,12,18,1855,21,1630
2016-540,Wimbledon,Grass,,G,20160627,211,104918,2,,Andy Murray,R,190,GBR,29.12,105357,,,John Millman,R,183,AUS,27.04,6-3 7-5 6-2,5,R32,130,8,0,84,49,41,18,15,3,5,1,1,100,69,43,10,14,7,13,2,8915,67,770
2016-540,Wimbledon,Grass,,G,20160627,212,105023,28,,Sam Querrey,R,198,USA,28.72,103917,,,Nicolas Mahut,R,190,FRA,34.43,6-4 7-6(5) 6-4,5,R16,119,23,3,86,50,48,18,16,0,1,9,4,105,70,47,20,16,4,7,41,1075,51,919
2016-540,Wimbledon,Grass,,G,20160627,213,105683,6,,Milos Raonic,R,196,CAN,25.50,105676,11,,David Goffin,R,163,BEL,25.56,4-6 3-6 6-4 6-4 6-4,5,R16,182,22,6,139,92,73,27,25,6,9,12,7,139,84,62,32,24,7,10,7,3175,11,2780
2016-540,Wimbledon,Grass,,G,20160627,214,103819,3,,Roger Federer,R,185,SUI,34.89,105449,,,Steve Johnson,R,188,USA,26.51,6-2 6-3 7-5,5,R16,96,6,2,83,55,41,20,15,3,4,8,3,101,65,40,15,14,5,10,3,6425,29,1385
2016-540,Wimbledon,Grass,,G,20160627,215,105227,9,,Marin Cilic,R,198,CRO,27.75,105453,5,,Kei Nishikori,R,178,JPN,26.49,6-1 5-1 RET,5,R16,43,17,2,39,26,22,6,7,0,1,0,2,37,30,13,0,6,3,8,13,2695,6,4155
2016-540,Wimbledon,Grass,,G,20160627,216,104607,10,,Tomas Berdych,R,196,CZE,30.78,106210,,,Jiri Vesely,L,,CZE,22.97,4-6 6-3 7-6(8) 6-7(9) 6-3,5,R16,235,6,3,160,97,83,34,26,3,6,26,7,169,105,82,33,26,8,13,9,2950,64,780
2016-540,Wimbledon,Grass,,G,20160627,217,106298,32,,Lucas Pouille,R,185,FRA,22.34,106071,19,,Bernard Tomic,R,193,AUS,23.68,6-4 4-6 3-6 6-4 10-8,5,R16,175,27,5,160,87,71,39,29,5,10,29,4,178,121,90,23,28,17,22,30,1311,19,1760
2016-540,Wimbledon,Grass,,G,20160627,218,104542,12,,Jo Wilfried Tsonga,R,188,FRA,31.20,104755,7,,Richard Gasquet,R,185,FRA,30.03,4-2 RET,5,R16,23,2,0,23,14,12,4,3,1,1,0,0,14,8,7,3,3,2,3,12,2725,10,2905
2016-540,Wimbledon,Grass,,G,20160627,219,104918,2,,Andy Murray,R,190,GBR,29.12,106401,15,,Nick Kyrgios,R,193,AUS,21.17,7-5 6-1 6-4,5,R16,102,8,0,76,49,41,20,15,0,0,11,1,87,72,49,3,14,9,13,2,8915,18,1855
2016-540,Wimbledon,Grass,,G,20160627,220,105683,6,,Milos Raonic,R,196,CAN,25.50,105023,28,,Sam Querrey,R,198,USA,28.72,6-4 7-5 5-7 6-4,5,QF,151,13,2,107,69,60,27,22,1,2,15,5,141,80,65,25,22,2,5,7,3175,41,1075
2016-540,Wimbledon,Grass,,G,20160627,221,103819,3,,Roger Federer,R,185,SUI,34.89,105227,9,,Marin Cilic,R,198,CRO,27.75,6-7(4) 4-6 6-3 7-6(9) 6-3,5,QF,197,27,0,169,106,84,37,26,7,8,23,7,163,93,76,38,26,7,9,3,6425,13,2695
2016-540,Wimbledon,Grass,,G,20160627,222,104607,10,,Tomas Berdych,R,196,CZE,30.78,106298,32,,Lucas Pouille,R,185,FRA,22.34,7-6(4) 6-3 6-2,5,QF,114,10,3,87,52,45,18,15,3,4,9,8,107,62,44,15,14,4,8,9,2950,30,1311
2016-540,Wimbledon,Grass,,G,20160627,223,104918,2,,Andy Murray,R,190,GBR,29.12,104542,12,,Jo Wilfried Tsonga,R,188,FRA,31.20,7-6(10) 6-1 3-6 4-6 6-1,5,QF,233,14,3,165,101,74,32,23,9,13,15,7,154,95,68,23,22,6,12,2,8915,12,2725
2016-540,Wimbledon,Grass,,G,20160627,224,105683,6,,Milos Raonic,R,196,CAN,25.50,103819,3,,Roger Federer,R,185,SUI,34.89,6-3 6-7(3) 4-6 7-5 6-3,5,SF,204,23,11,167,113,94,25,26,8,9,16,5,160,98,80,32,26,5,8,7,3175,3,6425
2016-540,Wimbledon,Grass,,G,20160627,225,104918,2,,Andy Murray,R,190,GBR,29.12,104607,10,,Tomas Berdych,R,196,CZE,30.78,6-3 6-3 6-3,5,SF,117,7,2,88,57,44,17,14,2,3,5,1,73,46,32,10,13,5,10,2,8915,9,2950
2016-540,Wimbledon,Grass,,G,20160627,226,104918,2,,Andy Murray,R,190,GBR,29.12,105683,6,,Milos Raonic,R,196,CAN,25.50,6-4 7-6(3) 7-6(2),5,F,168,7,2,103,69,60,19,17,2,2,8,1,114,73,49,29,17,6,7,2,8915,7,3175
2016-0316,Bastad,Clay,,A,20160711,271,144797,,WC,Carl Soderlund,R,,SWE,19.10,110596,,WC,Fred Simonsson,R,,SWE,21.62,6-3 3-6 7-6(5),3,R32,136,2,4,97,60,40,16,15,4,9,4,10,107,55,35,24,15,12,17,479,79,674,37
2016-0316,Bastad,Clay,,A,20160711,272,105671,,,Gastao Elias,R,178,POR,25.63,105872,,Q,Christian Lindell,R,,SWE,24.64,6-1 6-4,3,R32,77,2,2,65,37,26,15,9,3,4,4,2,46,29,17,5,8,2,6,89,649,326,142
2016-0316,Bastad,Clay,,A,20160711,273,106121,,,Taro Daniel,R,,JPN,23.45,104547,7,,Horacio Zeballos,L,188,ARG,31.21,6-4 6-2,3,R32,70,2,2,53,40,31,9,9,1,1,4,3,56,32,22,11,9,0,3,117,517,72,726
2016-0316,Bastad,Clay,,A,20160711,275,105487,,,Facundo Bagnis,L,,ARG,26.37,105132,,,Jurgen Zopp,R,190,EST,28.28,6-1 6-7(5) 6-1,3,R32,111,8,3,98,65,46,22,14,10,10,3,7,77,44,30,14,12,2,6,93,622,176,307
2016-0316,Bastad,Clay,,A,20160711,276,103656,,,Albert Montanes,R,175,ESP,35.62,111200,,,Elias Ymer,R,,SWE,20.25,6-4 6-2,3,R32,79,3,3,54,29,21,18,9,0,0,3,6,65,31,19,17,9,3,6,125,472,155,365
2016-0316,Bastad,Clay,,A,20160711,277,104269,5,,Fernando Verdasco,L,188,ESP,32.65,105967,,Q,Henri Laaksonen,R,,SUI,24.28,6-3 6-2,3,R32,79,4,2,71,53,36,12,9,5,5,0,3,54,30,15,15,8,2,5,59,820,166,326
2016-0316,Bastad,Clay,,A,20160711,278,105539,8,,Evgeny Donskoy,R,185,RUS,26.17,111575,,,Karen Khachanov,R,,RUS,20.14,3-6 7-6(4) 6-3,3,R32,149,6,5,113,60,42,30,16,3,6,6,5,114,59,38,33,14,11,13,79,700,104,592
2016-0316,Bastad,Clay,,A,20160711,279,105063,,,Andrea Arnaboldi,L,,ITA,28.54,105477,,,Marco Trungelliti,R,,ARG,26.44,2-6 6-4 6-3,3,R32,127,2,3,97,56,37,21,14,4,8,5,9,92,50,33,19,13,9,13,230,235,127,461
2016-0316,Bastad,Clay,,A,20160711,280,106148,,,Roberto Carballes Baena,R,,ESP,23.30,103582,,,Michael Berrer,L,193,GER,36.03,7-5 7-5,3,R32,110,5,1,67,55,39,9,12,2,3,2,5,83,50,34,14,12,8,11,106,581,119,493
2016-0316,Bastad,Clay,,A,20160711,282,105379,6,,Aljaz Bedene,R,181,SLO,26.98,106035,,WC,Isak Arvidsson,R,,SWE,23.93,6-4 7-6(4),3,R32,93,2,3,65,33,26,21,11,3,5,5,3,79,49,31,15,11,11,14,68,765,507,72
2016-0316,Bastad,Clay,,A,20160711,283,104460,,,Dustin Brown,R,196,GER,31.59,103926,,,Daniel Munoz De La Nava,L,,ESP,34.45,6-2 7-6(6),3,R32,87,5,2,76,50,41,10,10,4,5,0,5,72,37,22,19,10,4,7,101,603,133,423
2016-0316,Bastad,Clay,,A,20160711,284,123921,,Q,Calvin Hemery,R,,FRA,21.45,106137,,Q,Tristan Lamasine,R,,FRA,23.35,6-4 4-6 6-3,3,R32,116,6,3,84,46,30,18,14,3,7,4,0,95,62,34,18,15,2,8,378,119,190,284
2016-0316,Bastad,Clay,,A,20160711,286,105311,2,,Joao Sousa,R,185,POR,27.28,144797,,WC,Carl Soderlund,R,,SWE,19.10,6-3 6-1,3,R16,57,1,0,45,29,23,9,8,1,2,1,1,42,23,13,8,8,3,8,30,1355,479,79
2016-0316,Bastad,Clay,,A,20160711,287,105671,,,Gastao Elias,R,178,POR,25.63,106121,,,Taro Daniel,R,,JPN,23.45,7-6(1) 3-6 6-2,3,R16,143,6,4,111,56,37,32,15,11,14,2,0,81,59,37,15,14,4,7,89,649,117,517
2016-0316,Bastad,Clay,,A,20160711,288,105487,,,Facundo Bagnis,L,,ARG,26.37,104719,4,,Marcel Granollers,R,190,ESP,30.25,7-5 6-3,3,R16,89,2,2,55,35,27,14,11,0,1,2,2,75,55,32,11,10,4,7,93,622,45,972
2016-0316,Bastad,Clay,,A,20160711,289,104269,5,,Fernando Verdasco,L,188,ESP,32.65,103656,,,Albert Montanes,R,175,ESP,35.62,6-3 6-2,3,R16,71,3,2,48,34,29,10,9,1,1,1,4,71,46,27,10,8,8,11,59,820,125,472
2016-0316,Bastad,Clay,,A,20160711,290,105063,,,Andrea Arnaboldi,L,,ITA,28.54,105539,8,,Evgeny Donskoy,R,185,RUS,26.17,6-3 6-2,3,R16,73,3,3,60,35,26,15,9,2,2,2,0,49,27,16,13,8,8,11,230,235,79,700
2016-0316,Bastad,Clay,,A,20160711,291,105077,3,,Albert Ramos,L,188,ESP,28.48,106148,,,Roberto Carballes Baena,R,,ESP,23.30,7-6(5) 6-3,3,R16,110,2,2,66,45,34,10,11,1,3,4,1,72,45,29,10,10,5,8,35,1210,106,581
2016-0316,Bastad,Clay,,A,20160711,292,104460,,,Dustin Brown,R,196,GER,31.59,105379,6,,Aljaz Bedene,R,181,SLO,26.98,6-3 6-7(5) 6-3,3,R16,106,4,2,97,64,43,22,16,9,12,7,6,88,46,36,15,14,6,11,101,603,68,765
2016-0316,Bastad,Clay,,A,20160711,293,103970,1,,David Ferrer,R,175,ESP,34.28,123921,,Q,Calvin Hemery,R,,FRA,21.45,3-6 7-5 6-3,3,R16,126,2,3,94,56,41,16,15,6,10,8,8,99,63,39,16,15,4,9,13,2650,378,119
2016-0316,Bastad,Clay,,A,20160711,294,105671,,,Gastao Elias,R,178,POR,25.63,105311,2,,Joao Sousa,R,185,POR,27.28,6-2 6-2,3,QF,62,4,1,49,36,25,7,8,3,4,0,4,44,21,15,6,8,2,7,89,649,30,1355
2016-0316,Bastad,Clay,,A,20160711,295,104269,5,,Fernando Verdasco,L,188,ESP,32.65,105487,,,Facundo Bagnis,L,,ARG,26.37,6-2 6-1,3,QF,68,0,4,50,36,28,6,7,4,4,1,3,60,42,19,8,8,7,12,59,820,93,622
2016-0316,Bastad,Clay,,A,20160711,296,105077,3,,Albert Ramos,L,188,ESP,28.48,105063,,,Andrea Arnaboldi,L,,ITA,28.54,5-7 7-5 6-0,3,QF,148,2,4,99,68,40,16,15,6,11,1,9,98,50,30,19,15,7,15,35,1210,230,235
2016-0316,Bastad,Clay,,A,20160711,297,103970,1,,David Ferrer,R,175,ESP,34.28,104460,,,Dustin Brown,R,196,GER,31.59,6-1 4-6 6-4,3,QF,92,1,5,83,54,41,15,14,3,5,1,2,77,47,37,13,13,9,13,13,2650,101,603
2016-0316,Bastad,Clay,,A,20160711,298,104269,5,,Fernando Verdasco,L,188,ESP,32.65,105671,,,Gastao Elias,R,178,POR,25.63,6-3 6-1,3,SF,65,2,0,40,31,24,6,8,1,2,1,1,52,23,10,11,8,3,8,59,820,89,649
2016-0316,Bastad,Clay,,A,20160711,299,105077,3,,Albert Ramos,L,188,ESP,28.48,103970,1,,David Ferrer,R,175,ESP,34.28,7-5 6-4,3,SF,108,3,0,65,45,28,8,11,3,7,7,10,90,62,34,8,11,5,11,35,1210,13,2650
2016-0316,Bastad,Clay,,A,20160711,300,105077,3,,Albert Ramos,L,188,ESP,28.48,104269,5,,Fernando Verdasco,L,188,ESP,32.65,6-3 6-4,3,F,86,2,2,59,39,26,9,9,3,5,2,1,65,50,28,5,10,4,9,35,1210,59,820
2016-0414,Hamburg,Clay,,A,20160711,270,104593,,,Daniel Gimeno Traver,R,185,ESP,30.93,105332,2,,Benoit Paire,R,196,FRA,27.18,7-5 3-6 6-4,3,R32,129,2,6,120,76,49,16,16,14,21,8,4,97,51,34,17,15,3,10,156,364,23,1596
2016-0414,Hamburg,Clay,,A,20160711,271,106421,,Q,Daniil Medvedev,R,,RUS,20.41,105526,,,Jan Lennard Struff,R,,GER,26.21,6-4 5-7 6-4,3,R32,125,4,1,93,49,37,30,16,0,1,1,5,94,47,37,25,16,0,2,215,251,86,661
2016-0414,Hamburg,Clay,,A,20160711,272,144923,,WC,Louis Wessels,R,,GER,17.87,105731,,Q,Steven Diez,R,,CAN,25.32,5-7 6-2 6-1,3,R32,116,2,5,87,60,43,13,14,3,5,1,2,85,60,35,12,13,6,11,,,200,271
2016-0414,Hamburg,Clay,,A,20160711,273,105373,7,,Martin Klizan,L,190,SVK,27.00,104997,,,Igor Sijsling,R,190,NED,28.90,6-4 1-6 6-3,3,R32,104,3,3,88,57,36,12,13,4,9,4,1,66,34,24,14,13,3,8,47,943,116,523
2016-0414,Hamburg,Clay,,A,20160711,274,105438,,,Inigo Cervantes Huegun,R,,ESP,26.61,100644,4,,Alexander Zverev,R,198,GER,19.23,7-5 7-6(2),3,R32,100,9,1,76,51,35,10,12,1,5,2,7,70,46,29,7,12,2,7,82,688,27,1430
2016-0414,Hamburg,Clay,,A,20160711,275,103565,,,Stephane Robert,R,185,FRA,36.15,104919,,,Leonardo Mayer,R,188,ARG,29.16,7-6(3) 6-4,3,R32,98,1,5,77,36,32,19,11,4,5,2,5,70,41,35,10,11,2,4,83,680,109,570
2016-0414,Hamburg,Clay,,A,20160711,276,104813,,,Grega Zemlja,R,183,SLO,29.78,202359,,WC,Marvin Moeller,U,,GER,17.48,6-1 6-2,3,R32,62,3,0,51,27,21,15,8,3,3,2,2,49,28,15,7,7,7,11,151,370,,
2016-0414,Hamburg,Clay,,A,20160711,277,104198,8,,Guillermo Garcia Lopez,R,188,ESP,33.10,104932,,,Kenny De Schepper,L,203,FRA,29.12,5-7 6-2 7-6(6),3,R32,151,2,6,105,65,43,22,16,6,10,2,3,106,81,49,14,16,8,13,56,855,159,350
2016-0414,Hamburg,Clay,,A,20160711,278,104597,6,,Nicolas Almagro,R,183,ESP,30.89,105596,,Q,Jan Satral,R,,CZE,25.97,6-3 3-6 6-2,3,R32,103,6,6,87,48,38,21,13,5,6,6,4,79,48,35,15,13,7,10,44,979,206,260
2016-0414,Hamburg,Clay,,A,20160711,279,103908,,,Paul Henri Mathieu,R,185,FRA,34.49,105589,,,Gerald Melzer,L,,AUT,26.00,6-4 7-6(5),3,R32,101,7,7,78,43,30,14,11,2,6,5,3,59,31,22,10,11,0,5,66,780,108,575
2016-0414,Hamburg,Clay,,A,20160711,280,106329,,Q,Thiago Monteiro,L,,BRA,22.11,104999,,,Mischa Zverev,L,190,GER,28.89,7-6(5) 6-4,3,R32,90,1,0,62,37,27,14,11,0,2,7,1,76,48,35,11,11,5,8,123,481,141,398
2016-0414,Hamburg,Clay,,A,20160711,281,104655,3,,Pablo Cuevas,R,180,URU,30.52,104252,,WC,Florian Mayer,R,190,GER,32.77,6-4 6-3,3,R32,75,6,2,50,27,24,14,9,0,0,2,0,81,55,38,6,10,12,15,24,1555,77,706
2016-0414,Hamburg,Clay,,A,20160711,282,104216,,,Maximo Gonzalez,R,175,ARG,32.98,104871,5,,Jeremy Chardy,R,188,FRA,29.41,6-2 2-6 7-6(4),3,R32,134,3,5,100,56,36,21,14,7,11,5,4,84,47,32,18,14,3,7,142,398,34,1210
2016-0414,Hamburg,Clay,,A,20160711,283,105952,,,Renzo Olivo,R,,ARG,24.32,104022,,,Mikhail Youzhny,R,183,RUS,34.05,7-6(5) 2-6 6-1,3,R32,134,7,3,104,48,34,28,14,5,8,2,3,86,41,32,19,13,6,9,153,367,63,788
2016-0414,Hamburg,Clay,,A,20160711,284,106044,,,Nicolas Kicker,R,,ARG,23.90,105341,,,Thomas Fabbiano,R,,ITA,27.13,6-3 5-7 6-1,3,R32,122,2,6,90,51,33,24,14,7,10,4,3,74,48,28,13,14,4,10,144,388,113,544
2016-0414,Hamburg,Clay,,A,20160711,285,104259,1,,Philipp Kohlschreiber,R,178,GER,32.74,104122,,,Carlos Berlocq,R,183,ARG,33.43,6-3 6-7(5) 6-3,3,R32,156,6,5,80,47,37,19,14,0,1,2,5,131,96,55,18,16,14,19,22,1600,87,657
2016-0414,Hamburg,Clay,,A,20160711,286,104593,,,Daniel Gimeno Traver,R,185,ESP,30.93,106421,,Q,Daniil Medvedev,R,,RUS,20.41,5-7 7-6(4) 7-6(2),3,R16,187,1,6,149,97,58,31,18,14,18,5,2,128,67,48,32,18,8,11,156,364,215,251
2016-0414,Hamburg,Clay,,A,20160711,287,105373,7,,Martin Klizan,L,190,SVK,27.00,144923,,WC,Louis Wessels,R,,GER,17.87,6-1 6-1,3,R16,50,4,1,47,30,19,13,7,4,4,3,4,37,28,13,1,7,3,8,47,943,,
2016-0414,Hamburg,Clay,,A,20160711,288,103565,,,Stephane Robert,R,185,FRA,36.15,105438,,,Inigo Cervantes Huegun,R,,ESP,26.61,7-5 4-6 6-1,3,R16,132,2,3,103,55,34,25,14,13,17,8,5,97,49,32,18,15,5,12,83,680,82,688
2016-0414,Hamburg,Clay,,A,20160711,289,104198,8,,Guillermo Garcia Lopez,R,188,ESP,33.10,104813,,,Grega Zemlja,R,183,SLO,29.78,6-2 6-2,3,R16,73,3,0,50,36,25,9,8,2,3,2,3,51,24,14,10,8,3,8,56,855,151,370
2016-0414,Hamburg,Clay,,A,20160711,290,103908,,,Paul Henri Mathieu,R,185,FRA,34.49,104597,6,,Nicolas Almagro,R,183,ESP,30.89,4-6 7-6(4) 7-5,3,R16,169,6,11,154,80,57,33,17,11,14,16,4,101,55,41,26,17,3,6,66,780,44,979
2016-0414,Hamburg,Clay,,A,20160711,291,104655,3,,Pablo Cuevas,R,180,URU,30.52,106329,,Q,Thiago Monteiro,L,,BRA,22.11,6-2 6-3,3,R16,77,1,0,39,20,19,14,8,1,1,1,3,69,50,26,8,9,9,13,24,1555,123,481
2016-0414,Hamburg,Clay,,A,20160711,292,105952,,,Renzo Olivo,R,,ARG,24.32,104216,,,Maximo Gonzalez,R,175,ARG,32.98,6-3 6-4,3,R16,91,4,2,78,50,37,13,10,3,3,1,2,57,34,23,12,9,2,4,153,367,142,398
2016-0414,Hamburg,Clay,,A,20160711,293,104259,1,,Philipp Kohlschreiber,R,178,GER,32.74,106044,,,Nicolas Kicker,R,,ARG,23.90,4-6 6-1 6-2,3,R16,111,4,2,74,44,35,10,13,2,5,1,0,76,53,29,9,12,6,12,22,1600,144,388
2016-0414,Hamburg,Clay,,A,20160711,294,105373,7,,Martin Klizan,L,190,SVK,27.00,104593,,,Daniel Gimeno Traver,R,185,ESP,30.93,6-4 6-3,3,QF,76,0,1,53,34,24,11,9,2,4,2,2,60,36,19,12,10,3,8,47,943,156,364
2016-0414,Hamburg,Clay,,A,20160711,295,103565,,,Stephane Robert,R,185,FRA,36.15,104198,8,,Guillermo Garcia Lopez,R,188,ESP,33.10,7-6(4) 4-6 6-3,3,QF,148,2,4,110,61,42,27,16,6,9,1,4,103,70,47,16,15,6,9,83,680,56,855
2016-0414,Hamburg,Clay,,A,20160711,296,104655,3,,Pablo Cuevas,R,180,URU,30.52,103908,,,Paul Henri Mathieu,R,185,FRA,34.49,7-6(7) 6-1,3,QF,79,12,2,59,37,34,13,10,1,1,1,0,59,35,26,11,9,2,4,24,1555,66,780
2016-0414,Hamburg,Clay,,A,20160711,297,105952,,,Renzo Olivo,R,,ARG,24.32,104259,1,,Philipp Kohlschreiber,R,178,GER,32.74,1-6 6-0 7-5,3,QF,110,2,4,79,42,30,14,12,6,10,0,2,77,47,28,12,13,1,7,153,367,22,1600
2016-0414,Hamburg,Clay,,A,20160711,298,105373,7,,Martin Klizan,L,190,SVK,27.00,103565,,,Stephane Robert,R,185,FRA,36.15,6-3 6-4,3,SF,82,2,1,57,36,26,11,10,2,4,0,2,60,32,18,13,9,8,12,47,943,83,680
2016-0414,Hamburg,Clay,,A,20160711,299,104655,3,,Pablo Cuevas,R,180,URU,30.52,105952,,,Renzo Olivo,R,,ARG,24.32,7-5 6-3,3,SF,100,2,3,68,38,30,21,11,6,6,1,5,76,43,28,19,10,9,11,24,1555,153,367
2016-0414,Hamburg,Clay,,A,20160711,300,105373,7,,Martin Klizan,L,190,SVK,27.00,104655,3,,Pablo Cuevas,R,180,URU,30.52,6-1 6-4,3,F,59,1,0,51,37,31,6,9,1,2,5,1,39,20,13,8,8,0,4,47,943,24,1555
2016-0315,Newport,Grass,,A,20160711,271,104433,,Q,Frank Dancevic,R,185,CAN,31.79,105992,,,Ryan Harrison,R,183,USA,24.18,6-4 6-4,3,R32,62,5,3,55,33,27,15,10,0,0,8,0,61,41,29,12,10,3,5,254,201,158,352
2016-0315,Newport,Grass,,A,20160711,272,105441,,,John Patrick Smith,L,,AUS,26.60,111442,,,Jordan Thompson,R,,AUS,22.23,6-4 6-4,3,R32,69,4,1,74,57,41,9,10,12,12,2,5,62,36,27,12,10,3,5,173,311,88,652
2016-0315,Newport,Grass,,A,20160711,273,103843,,,Marco Chiudinelli,R,185,SUI,34.83,104864,,Q,Alex Kuznetsov,R,183,USA,29.43,6-4 7-6(6),3,R32,95,4,1,64,44,38,13,11,1,1,7,0,72,39,31,20,11,3,4,136,418,327,141
2016-0315,Newport,Grass,,A,20160711,275,104548,,Q,Brian Baker,R,190,USA,31.20,105572,,,Austin Krajicek,L,,USA,26.07,6-2 3-6 6-2,3,R32,103,7,6,77,47,35,17,12,5,6,7,4,79,50,33,12,13,3,7,546,60,129,448
2016-0315,Newport,Grass,,A,20160711,276,104330,,,Rajeev Ram,R,193,USA,32.31,111456,,WC,Mackenzie Mcdonald,R,,USA,21.24,6-2 6-3,3,R32,65,2,5,58,28,25,14,9,2,3,1,1,54,36,18,9,8,2,6,69,753,419,96
2016-0315,Newport,Grass,,A,20160711,277,104534,7,,Dudi Sela,R,175,ISR,31.27,105041,,,Lukas Lacko,R,185,SVK,28.69,6-3 6-2,3,R32,53,5,1,43,22,19,11,8,1,2,2,2,49,22,11,12,9,0,5,65,781,98,606
2016-0315,Newport,Grass,,A,20160711,278,105173,6,,Adrian Mannarino,L,183,FRA,28.03,105902,,WC,James Duckworth,R,183,AUS,24.47,6-7(3) 7-6(5) 7-6(4),3,R32,155,9,7,121,76,59,20,18,4,7,13,3,125,69,51,31,18,5,8,55,880,202,268
2016-0315,Newport,Grass,,A,20160711,279,105032,,,Samuel Groth,R,,AUS,28.73,104308,,Q,Michal Przysiezny,R,185,POL,32.40,7-6(2) 6-4,3,R32,89,23,8,69,34,29,20,11,2,3,2,6,80,39,31,18,11,6,8,134,418,315,149
